CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,1,206,2,0,3,0,255,0,0,0
255,255,255,255,255,147,255,0,255,255,255,0
15,0,255,255,255,255,255,255,255,255,255,255
0,0,105,255,255,255,67,255,0,255,255,255
0,0,0,0,0,0,0,80,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
79,255,0,0,0,0,0,0,0,0,0,0
255,255,37,73,14,0,48,0,255,0,0,0
255,255,255,255,255,51,255,0,255,44,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,26,255,2,255,3,255,0,255,255,255
0,0,0,0,0,6,0,5,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
